bird_id,year,region,toxicant,value
AS90-002,2024,AIS,PFODA,0
GR10-001,2025,LWR,PFODA,NA
GR10-002,2025,LWR,PFODA,NA
RI20-001,2025,LWR,PFODA,NA
AS20-001,2023,AIS,PFODA,0
AS20-002,2023,AIS,PFODA,0
IO20-001,2025,LWR,PFODA,NA
IO20-002,2025,LWR,PFODA,NA
IO20-003,2025,LWR,PFODA,NA
IO26-001,2025,LWR,PFODA,NA
IO26-002,2025,LWR,PFODA,NA
IO21-001,2025,LWR,PFODA,NA
IO21-003,2025,LWR,PFODA,NA
JU22-001,2025,MWR,PFODA,NA
JU22-002,2025,MWR,PFODA,NA
JU14-001,2025,MWR,PFODA,NA
SK02-001,2025,LWR,PFODA,NA
SK02-002,2025,LWR,PFODA,NA
AD13-001,2025,MWR,PFODA,NA
AD13-002,2025,MWR,PFODA,NA
AD13-003,2025,MWR,PFODA,NA
WO07-001,2025,MWR,PFODA,NA
WO07-002,2025,MWR,PFODA,NA
MR25-001,2025,MWR,PFODA,NA
MR25-002,2025,MWR,PFODA,NA
LI30-001,2025,MWR,PFODA,NA
LI30-002,2025,MWR,PFODA,NA
LI24-001,2025,MWR,PFODA,NA
LI31-001,2025,MWR,PFODA,NA
LI31-002,2025,MWR,PFODA,NA
LI47-001,2025,MWR,PFODA,NA
LI47-002,2025,MWR,PFODA,NA
DA07-001,2025,LWR,PFODA,NA
DA07-002,2025,LWR,PFODA,NA
DA07-003,2025,LWR,PFODA,NA
PT04-001,2025,MWR,PFODA,NA
PT04-002,2025,MWR,PFODA,NA
CO03-001,2025,MWR,PFODA,NA
CO03-002,2025,MWR,PFODA,NA
ON07-001,2025,UPWR,PFODA,NA
ON138-001,2025,UPWR,PFODA,NA
ON138-002,2025,UPWR,PFODA,NA
ON31-001,2025,MWR,PFODA,NA
ON31-002,2025,MWR,PFODA,NA
WI09-001,2023,FRGB,PFODA,0
WI09-002,2023,FRGB,PFODA,0
OU06-001,2023,FRGB,PFODA,0
OU13-001,2023,FRGB,PFODA,0
BR17-001,2023,FRGB,PFODA,0
BR17-002,2023,FRGB,PFODA,0
BR09-001,2023,FRGB,PFODA,0
BR09-002,2023,FRGB,PFODA,0
BR12-001,2024,FRGB,PFODA,0
BR12-001,2023,FRGB,PFODA,0
BR11-001,2024,FRGB,PFODA,0
BR11-002,2024,FRGB,PFODA,0
BR15-001,2024,FRGB,PFODA,0
BR15-003,2024,FRGB,PFODA,0
BR19-001,2024,FRGB,PFODA,0
SB7-002,2024,GBLM,PFODA,0
MC14-001,2024,GBLM,PFODA,0
MC14-002,2024,GBLM,PFODA,0
MC17-001-002,2024,GBLM,PFODA,0
DO29-001,2024,GBLM,PFODA,0
DO29-002,2024,GBLM,PFODA,0
MC03-002,2024,GBLM,PFODA,0
MC06-001,2024,GBLM,PFODA,0
MC06-002,2024,GBLM,PFODA,0
KE02-001,2024,GBLM,PFODA,0
KE08-001,2024,GBLM,PFODA,0
KE08-002,2024,GBLM,PFODA,0
DO05-001,2024,GBLM,PFODA,0
DO05-002,2024,GBLM,PFODA,0
DO18-001,2024,GBLM,PFODA,0
DO18-002,2024,GBLM,PFODA,0
DO16-001,2024,GBLM,PFODA,0
DO16-002,2024,GBLM,PFODA,0
DO16-003,2024,GBLM,PFODA,0
WI10-001,2023,FRGB,PFODA,0
WI10-002,2023,FRGB,PFODA,0
DU81-001,2024,SSS,PFOS,155
DU58-002,2024,SSS,PFOS,153
DU58-001,2023,SSS,PFOS,123
DU58-002,2023,SSS,PFOS,183
BY32-001,2023,SSS,PFOS,125
BY30-001,2024,SSS,PFOS,138
BY47-001,2023,SSS,PFOS,120
CR03-001,2025,LWR,PFOS,148.46
BY47-001-002,2024,SSS,PFOS,179
CR09-001,2025,LWR,PFOS,180.96
CR09-002,2025,LWR,PFOS,146.73
CRNew-001,2025,LWR,PFOS,119.96
BY97-001,2023,SSS,PFOS,60.2
BY97-002,2023,SSS,PFOS,42.5
BY48-001,2024,SSS,PFOS,74.5
BY100-001,2023,SSS,PFOS,128
BY100-002,2023,SSS,PFOS,128
BY100-003,2023,SSS,PFOS,107
BY100-002,2024,SSS,PFOS,96.9
AS28-001,2024,AIS,PFOS,86.9
AS28-002,2024,AIS,PFOS,68.9
AS28-003,2024,AIS,PFOS,79.5
BY94-001,2023,SSS,PFOS,107
BY94-002,2023,SSS,PFOS,161
AS71-001,2024,AIS,PFOS,175
AS71-002,2024,AIS,PFOS,171
AS71-001,2023,AIS,PFOS,148
AS108-002,2023,AIS,PFOS,79.2
GRNew-001,2025,LWR,PFOS,166.6
GRNew-002,2025,LWR,PFOS,198.37
AS99-001,2024,AIS,PFOS,83.5
AS99-002,2024,AIS,PFOS,86.8
AS106-001,2023,AIS,PFOS,123
AS106-002,2023,AIS,PFOS,140
AS90-001,2024,AIS,PFOS,149
AS90-002,2024,AIS,PFOS,149
GR10-001,2025,LWR,PFOS,172.04
GR10-002,2025,LWR,PFOS,220.79
RI20-001,2025,LWR,PFOS,116.08
AS20-001,2023,AIS,PFOS,176
AS20-002,2023,AIS,PFOS,188
IO20-001,2025,LWR,PFOS,253.02
IO20-002,2025,LWR,PFOS,271.6
IO20-003,2025,LWR,PFOS,255.33
IO26-001,2025,LWR,PFOS,254.71
IO26-002,2025,LWR,PFOS,283.31
IO21-001,2025,LWR,PFOS,268.06
IO21-003,2025,LWR,PFOS,229.22
JU22-001,2025,MWR,PFOS,357.89
JU22-002,2025,MWR,PFOS,289.73
JU14-001,2025,MWR,PFOS,408.55
SK02-001,2025,LWR,PFOS,196.81
SK02-002,2025,LWR,PFOS,152.18
AD13-001,2025,MWR,PFOS,355.83
AD13-002,2025,MWR,PFOS,502.62
AD13-003,2025,MWR,PFOS,476.76
WO07-001,2025,MWR,PFOS,416.8
WO07-002,2025,MWR,PFOS,405.31
MR25-001,2025,MWR,PFOS,121.63
MR25-002,2025,MWR,PFOS,94.702
LI30-001,2025,MWR,PFOS,203.36
LI30-002,2025,MWR,PFOS,215.3
LI24-001,2025,MWR,PFOS,442.81
LI31-001,2025,MWR,PFOS,410.11
LI31-002,2025,MWR,PFOS,408.47
LI47-001,2025,MWR,PFOS,434.45
LI47-002,2025,MWR,PFOS,328.13
DA07-001,2025,LWR,PFOS,44.276
DA07-002,2025,LWR,PFOS,34.037
DA07-003,2025,LWR,PFOS,48.544
PT04-001,2025,MWR,PFOS,320.05
PT04-002,2025,MWR,PFOS,275.87
CO03-001,2025,MWR,PFOS,258.89
CO03-002,2025,MWR,PFOS,255.46
ON07-001,2025,UPWR,PFOS,11.988
ON138-001,2025,UPWR,PFOS,16.299
ON138-002,2025,UPWR,PFOS,17.397
ON31-001,2025,MWR,PFOS,346.42
ON31-002,2025,MWR,PFOS,491.64
WI09-001,2023,FRGB,PFOS,118
WI09-002,2023,FRGB,PFOS,118
OU06-001,2023,FRGB,PFOS,123
OU13-001,2023,FRGB,PFOS,166
BR17-001,2023,FRGB,PFOS,151
BR17-002,2023,FRGB,PFOS,206
BR09-001,2023,FRGB,PFOS,195
BR09-002,2023,FRGB,PFOS,145
BR12-001,2024,FRGB,PFOS,108
BR12-001,2023,FRGB,PFOS,154
BR11-001,2024,FRGB,PFOS,163
BR11-002,2024,FRGB,PFOS,183
BR15-001,2024,FRGB,PFOS,154
BR15-003,2024,FRGB,PFOS,92.5
BR19-001,2024,FRGB,PFOS,149
SB7-002,2024,GBLM,PFOS,231
MC14-001,2024,GBLM,PFOS,144
MC14-002,2024,GBLM,PFOS,128
MC17-001-002,2024,GBLM,PFOS,132
DO29-001,2024,GBLM,PFOS,136
DO29-002,2024,GBLM,PFOS,135
MC03-002,2024,GBLM,PFOS,179
MC06-001,2024,GBLM,PFOS,235
MC06-002,2024,GBLM,PFOS,200
KE02-001,2024,GBLM,PFOS,116
KE08-001,2024,GBLM,PFOS,168
KE08-002,2024,GBLM,PFOS,180
DO05-001,2024,GBLM,PFOS,256
DO05-002,2024,GBLM,PFOS,244
DO18-001,2024,GBLM,PFOS,236
DO18-002,2024,GBLM,PFOS,148
DO16-001,2024,GBLM,PFOS,187
DO16-002,2024,GBLM,PFOS,195
DO16-003,2024,GBLM,PFOS,154
WI10-001,2023,FRGB,PFOS,109
WI10-002,2023,FRGB,PFOS,123
DU81-001,2024,SSS,PFPEA,0
DU58-002,2024,SSS,PFPEA,0
DU58-001,2023,SSS,PFPEA,0
DU58-002,2023,SSS,PFPEA,0
BY32-001,2023,SSS,PFPEA,0
BY30-001,2024,SSS,PFPEA,0
BY47-001,2023,SSS,PFPEA,0
CR03-001,2025,LWR,PFPEA,0
BY47-001-002,2024,SSS,PFPEA,0
CR09-001,2025,LWR,PFPEA,0
CR09-002,2025,LWR,PFPEA,0
CRNew-001,2025,LWR,PFPEA,0
BY97-001,2023,SSS,PFPEA,0
BY97-002,2023,SSS,PFPEA,0
BY48-001,2024,SSS,PFPEA,0
BY100-001,2023,SSS,PFPEA,0
BY100-002,2023,SSS,PFPEA,0
BY100-003,2023,SSS,PFPEA,0
BY100-002,2024,SSS,PFPEA,0
AS28-001,2024,AIS,PFPEA,0
AS28-002,2024,AIS,PFPEA,0
AS28-003,2024,AIS,PFPEA,0
BY94-001,2023,SSS,PFPEA,0
BY94-002,2023,SSS,PFPEA,0
AS71-001,2024,AIS,PFPEA,0
AS71-002,2024,AIS,PFPEA,0
AS71-001,2023,AIS,PFPEA,0
AS108-002,2023,AIS,PFPEA,0
GRNew-001,2025,LWR,PFPEA,0
GRNew-002,2025,LWR,PFPEA,0
AS99-001,2024,AIS,PFPEA,0
AS99-002,2024,AIS,PFPEA,0
AS106-001,2023,AIS,PFPEA,0
AS106-002,2023,AIS,PFPEA,0
AS90-001,2024,AIS,PFPEA,0
AS90-002,2024,AIS,PFPEA,0
GR10-001,2025,LWR,PFPEA,0
GR10-002,2025,LWR,PFPEA,0
RI20-001,2025,LWR,PFPEA,0
AS20-001,2023,AIS,PFPEA,0
AS20-002,2023,AIS,PFPEA,0
IO20-001,2025,LWR,PFPEA,0
IO20-002,2025,LWR,PFPEA,0
IO20-003,2025,LWR,PFPEA,0
IO26-001,2025,LWR,PFPEA,0
IO26-002,2025,LWR,PFPEA,0
IO21-001,2025,LWR,PFPEA,0
IO21-003,2025,LWR,PFPEA,0
JU22-001,2025,MWR,PFPEA,0
JU22-002,2025,MWR,PFPEA,0
JU14-001,2025,MWR,PFPEA,0
SK02-001,2025,LWR,PFPEA,0
SK02-002,2025,LWR,PFPEA,0
AD13-001,2025,MWR,PFPEA,0
AD13-002,2025,MWR,PFPEA,0
AD13-003,2025,MWR,PFPEA,0
WO07-001,2025,MWR,PFPEA,0
WO07-002,2025,MWR,PFPEA,0
MR25-001,2025,MWR,PFPEA,0
MR25-002,2025,MWR,PFPEA,0
LI30-001,2025,MWR,PFPEA,0
LI30-002,2025,MWR,PFPEA,0
LI24-001,2025,MWR,PFPEA,0
LI31-001,2025,MWR,PFPEA,0
LI31-002,2025,MWR,PFPEA,0
LI47-001,2025,MWR,PFPEA,0
LI47-002,2025,MWR,PFPEA,0
DA07-001,2025,LWR,PFPEA,0
DA07-002,2025,LWR,PFPEA,0
DA07-003,2025,LWR,PFPEA,0
PT04-001,2025,MWR,PFPEA,0
PT04-002,2025,MWR,PFPEA,0
CO03-001,2025,MWR,PFPEA,0
CO03-002,2025,MWR,PFPEA,0
ON07-001,2025,UPWR,PFPEA,0
ON138-001,2025,UPWR,PFPEA,0
ON138-002,2025,UPWR,PFPEA,0
ON31-001,2025,MWR,PFPEA,NA
ON31-002,2025,MWR,PFPEA,0
WI09-001,2023,FRGB,PFPEA,0
WI09-002,2023,FRGB,PFPEA,0
OU06-001,2023,FRGB,PFPEA,0
OU13-001,2023,FRGB,PFPEA,0
BR17-001,2023,FRGB,PFPEA,0
BR17-002,2023,FRGB,PFPEA,0
BR09-001,2023,FRGB,PFPEA,0
BR09-002,2023,FRGB,PFPEA,0
BR12-001,2024,FRGB,PFPEA,0
BR12-001,2023,FRGB,PFPEA,0
BR11-001,2024,FRGB,PFPEA,0
BR11-002,2024,FRGB,PFPEA,0
BR15-001,2024,FRGB,PFPEA,0
BR15-003,2024,FRGB,PFPEA,0
BR19-001,2024,FRGB,PFPEA,0
SB7-002,2024,GBLM,PFPEA,0
MC14-001,2024,GBLM,PFPEA,0
MC14-002,2024,GBLM,PFPEA,0
MC17-001-002,2024,GBLM,PFPEA,0
DO29-001,2024,GBLM,PFPEA,0
DO29-002,2024,GBLM,PFPEA,0
MC03-002,2024,GBLM,PFPEA,0
MC06-001,2024,GBLM,PFPEA,0
MC06-002,2024,GBLM,PFPEA,0
KE02-001,2024,GBLM,PFPEA,0
KE08-001,2024,GBLM,PFPEA,0
KE08-002,2024,GBLM,PFPEA,0
DO05-001,2024,GBLM,PFPEA,0
DO05-002,2024,GBLM,PFPEA,0
DO18-001,2024,GBLM,PFPEA,0
DO18-002,2024,GBLM,PFPEA,0
DO16-001,2024,GBLM,PFPEA,0
DO16-002,2024,GBLM,PFPEA,0
DO16-003,2024,GBLM,PFPEA,0
WI10-001,2023,FRGB,PFPEA,0
WI10-002,2023,FRGB,PFPEA,0
DU81-001,2024,SSS,PFPES,0
DU58-002,2024,SSS,PFPES,0.015
DU58-001,2023,SSS,PFPES,0
DU58-002,2023,SSS,PFPES,0
BY32-001,2023,SSS,PFPES,0
BY30-001,2024,SSS,PFPES,0
BY47-001,2023,SSS,PFPES,0
CR03-001,2025,LWR,PFPES,0
BY47-001-002,2024,SSS,PFPES,0
CR09-001,2025,LWR,PFPES,0
CR09-002,2025,LWR,PFPES,0
CRNew-001,2025,LWR,PFPES,0
BY97-001,2023,SSS,PFPES,0
BY97-002,2023,SSS,PFPES,0
BY48-001,2024,SSS,PFPES,0
BY100-001,2023,SSS,PFPES,0
BY100-002,2023,SSS,PFPES,0
BY100-003,2023,SSS,PFPES,0
BY100-002,2024,SSS,PFPES,0
AS28-001,2024,AIS,PFPES,0
AS28-002,2024,AIS,PFPES,0
AS28-003,2024,AIS,PFPES,0
BY94-001,2023,SSS,PFPES,0
BY94-002,2023,SSS,PFPES,0
AS71-001,2024,AIS,PFPES,0
AS71-002,2024,AIS,PFPES,0
AS71-001,2023,AIS,PFPES,0
AS108-002,2023,AIS,PFPES,0
GRNew-001,2025,LWR,PFPES,0
GRNew-002,2025,LWR,PFPES,0
AS99-001,2024,AIS,PFPES,0
AS99-002,2024,AIS,PFPES,0
AS106-001,2023,AIS,PFPES,0
AS106-002,2023,AIS,PFPES,0
AS90-001,2024,AIS,PFPES,0.027
AS90-002,2024,AIS,PFPES,0
GR10-001,2025,LWR,PFPES,0
GR10-002,2025,LWR,PFPES,0
RI20-001,2025,LWR,PFPES,0
AS20-001,2023,AIS,PFPES,0
AS20-002,2023,AIS,PFPES,0
IO20-001,2025,LWR,PFPES,0
IO20-002,2025,LWR,PFPES,0
IO20-003,2025,LWR,PFPES,0
IO26-001,2025,LWR,PFPES,0
IO26-002,2025,LWR,PFPES,0
IO21-001,2025,LWR,PFPES,0
IO21-003,2025,LWR,PFPES,0
JU22-001,2025,MWR,PFPES,0
JU22-002,2025,MWR,PFPES,0
JU14-001,2025,MWR,PFPES,0
SK02-001,2025,LWR,PFPES,0
SK02-002,2025,LWR,PFPES,0
AD13-001,2025,MWR,PFPES,0
AD13-002,2025,MWR,PFPES,0
AD13-003,2025,MWR,PFPES,0
WO07-001,2025,MWR,PFPES,0
WO07-002,2025,MWR,PFPES,0
MR25-001,2025,MWR,PFPES,0
MR25-002,2025,MWR,PFPES,0
LI30-001,2025,MWR,PFPES,0
LI30-002,2025,MWR,PFPES,0
LI24-001,2025,MWR,PFPES,0
LI31-001,2025,MWR,PFPES,0
LI31-002,2025,MWR,PFPES,0
LI47-001,2025,MWR,PFPES,0
LI47-002,2025,MWR,PFPES,0
DA07-001,2025,LWR,PFPES,0
DA07-002,2025,LWR,PFPES,0
DA07-003,2025,LWR,PFPES,0
PT04-001,2025,MWR,PFPES,0
PT04-002,2025,MWR,PFPES,0
CO03-001,2025,MWR,PFPES,0
CO03-002,2025,MWR,PFPES,0
ON07-001,2025,UPWR,PFPES,0
ON138-001,2025,UPWR,PFPES,0
ON138-002,2025,UPWR,PFPES,0
ON31-001,2025,MWR,PFPES,0.031
ON31-002,2025,MWR,PFPES,0
WI09-001,2023,FRGB,PFPES,0
WI09-002,2023,FRGB,PFPES,0
OU06-001,2023,FRGB,PFPES,0
OU13-001,2023,FRGB,PFPES,0
BR17-001,2023,FRGB,PFPES,0
BR17-002,2023,FRGB,PFPES,0
BR09-001,2023,FRGB,PFPES,0
BR09-002,2023,FRGB,PFPES,0
BR12-001,2024,FRGB,PFPES,0
BR12-001,2023,FRGB,PFPES,0
BR11-001,2024,FRGB,PFPES,0
BR11-002,2024,FRGB,PFPES,0
BR15-001,2024,FRGB,PFPES,0
BR15-003,2024,FRGB,PFPES,0
BR19-001,2024,FRGB,PFPES,0
SB7-002,2024,GBLM,PFPES,0
MC14-001,2024,GBLM,PFPES,0
MC14-002,2024,GBLM,PFPES,0
MC17-001-002,2024,GBLM,PFPES,0
DO29-001,2024,GBLM,PFPES,0
DO29-002,2024,GBLM,PFPES,0
MC03-002,2024,GBLM,PFPES,0
MC06-001,2024,GBLM,PFPES,0
MC06-002,2024,GBLM,PFPES,0
KE02-001,2024,GBLM,PFPES,0
KE08-001,2024,GBLM,PFPES,0
KE08-002,2024,GBLM,PFPES,0
DO05-001,2024,GBLM,PFPES,0
DO05-002,2024,GBLM,PFPES,0
DO18-001,2024,GBLM,PFPES,0
DO18-002,2024,GBLM,PFPES,0
DO16-001,2024,GBLM,PFPES,0
DO16-002,2024,GBLM,PFPES,0
DO16-003,2024,GBLM,PFPES,0
WI10-001,2023,FRGB,PFPES,0
WI10-002,2023,FRGB,PFPES,0
DU81-001,2024,SSS,PFTEDA,1.7
DU58-002,2024,SSS,PFTEDA,2.47
DU58-001,2023,SSS,PFTEDA,2.15
DU58-002,2023,SSS,PFTEDA,2.88
BY32-001,2023,SSS,PFTEDA,1.65
BY30-001,2024,SSS,PFTEDA,2.15
BY47-001,2023,SSS,PFTEDA,1.82
CR03-001,2025,LWR,PFTEDA,0.545
BY47-001-002,2024,SSS,PFTEDA,2.51
CR09-001,2025,LWR,PFTEDA,0.864
CR09-002,2025,LWR,PFTEDA,0.762
CRNew-001,2025,LWR,PFTEDA,0.394
BY97-001,2023,SSS,PFTEDA,0.719
BY97-002,2023,SSS,PFTEDA,0.649
BY48-001,2024,SSS,PFTEDA,1.12
BY100-001,2023,SSS,PFTEDA,1.98
BY100-002,2023,SSS,PFTEDA,1.9
BY100-003,2023,SSS,PFTEDA,1.77
BY100-002,2024,SSS,PFTEDA,1.27
AS28-001,2024,AIS,PFTEDA,0.902
AS28-002,2024,AIS,PFTEDA,0.838
AS28-003,2024,AIS,PFTEDA,1.02
BY94-001,2023,SSS,PFTEDA,1.09
BY94-002,2023,SSS,PFTEDA,1.42
AS71-001,2024,AIS,PFTEDA,3.1
AS71-002,2024,AIS,PFTEDA,3.49
AS71-001,2023,AIS,PFTEDA,2.66
AS108-002,2023,AIS,PFTEDA,1.53
GRNew-001,2025,LWR,PFTEDA,0.787
GRNew-002,2025,LWR,PFTEDA,0.814
AS99-001,2024,AIS,PFTEDA,1.21
AS99-002,2024,AIS,PFTEDA,1.3
AS106-001,2023,AIS,PFTEDA,2.13
AS106-002,2023,AIS,PFTEDA,2.47
AS90-001,2024,AIS,PFTEDA,2.15
AS90-002,2024,AIS,PFTEDA,1.95
GR10-001,2025,LWR,PFTEDA,0.764
GR10-002,2025,LWR,PFTEDA,0.73
RI20-001,2025,LWR,PFTEDA,0.39
AS20-001,2023,AIS,PFTEDA,2.43
AS20-002,2023,AIS,PFTEDA,2.64
IO20-001,2025,LWR,PFTEDA,1.133
IO20-002,2025,LWR,PFTEDA,1.114
IO20-003,2025,LWR,PFTEDA,1.042
IO26-001,2025,LWR,PFTEDA,0.76
IO26-002,2025,LWR,PFTEDA,0.8
IO21-001,2025,LWR,PFTEDA,0.869
IO21-003,2025,LWR,PFTEDA,0.853
JU22-001,2025,MWR,PFTEDA,5.181
JU22-002,2025,MWR,PFTEDA,3.888
JU14-001,2025,MWR,PFTEDA,4.871
SK02-001,2025,LWR,PFTEDA,1.199
SK02-002,2025,LWR,PFTEDA,0.836
AD13-001,2025,MWR,PFTEDA,2.687
AD13-002,2025,MWR,PFTEDA,3.745
AD13-003,2025,MWR,PFTEDA,3.613
WO07-001,2025,MWR,PFTEDA,2.382
WO07-002,2025,MWR,PFTEDA,2.056
MR25-001,2025,MWR,PFTEDA,0.867
MR25-002,2025,MWR,PFTEDA,0.736
LI30-001,2025,MWR,PFTEDA,3.271
LI30-002,2025,MWR,PFTEDA,3.539
LI24-001,2025,MWR,PFTEDA,4.017
LI31-001,2025,MWR,PFTEDA,5.803
LI31-002,2025,MWR,PFTEDA,4.522
LI47-001,2025,MWR,PFTEDA,3.478
LI47-002,2025,MWR,PFTEDA,2.547
DA07-001,2025,LWR,PFTEDA,0.306
DA07-002,2025,LWR,PFTEDA,0.259
DA07-003,2025,LWR,PFTEDA,0.327
PT04-001,2025,MWR,PFTEDA,2.005
PT04-002,2025,MWR,PFTEDA,1.958
CO03-001,2025,MWR,PFTEDA,1.454
CO03-002,2025,MWR,PFTEDA,1.5
ON07-001,2025,UPWR,PFTEDA,0
ON138-001,2025,UPWR,PFTEDA,0
ON138-002,2025,UPWR,PFTEDA,0.161
ON31-001,2025,MWR,PFTEDA,0.61
ON31-002,2025,MWR,PFTEDA,0.547
WI09-001,2023,FRGB,PFTEDA,0.616
WI09-002,2023,FRGB,PFTEDA,1.06
OU06-001,2023,FRGB,PFTEDA,0.355
OU13-001,2023,FRGB,PFTEDA,0.803
BR17-001,2023,FRGB,PFTEDA,1.3
BR17-002,2023,FRGB,PFTEDA,1.89
BR09-001,2023,FRGB,PFTEDA,1.8
BR09-002,2023,FRGB,PFTEDA,1.36
BR12-001,2024,FRGB,PFTEDA,1.07
BR12-001,2023,FRGB,PFTEDA,1.66
BR11-001,2024,FRGB,PFTEDA,1.64
BR11-002,2024,FRGB,PFTEDA,1.93
BR15-001,2024,FRGB,PFTEDA,1.37
BR15-003,2024,FRGB,PFTEDA,1.02
BR19-001,2024,FRGB,PFTEDA,1.81
SB7-002,2024,GBLM,PFTEDA,0.607
MC14-001,2024,GBLM,PFTEDA,1.41
MC14-002,2024,GBLM,PFTEDA,1.47
MC17-001-002,2024,GBLM,PFTEDA,0.714
DO29-001,2024,GBLM,PFTEDA,1.48
DO29-002,2024,GBLM,PFTEDA,1.55
MC03-002,2024,GBLM,PFTEDA,1.17
MC06-001,2024,GBLM,PFTEDA,1.71
MC06-002,2024,GBLM,PFTEDA,1.64
KE02-001,2024,GBLM,PFTEDA,0.627
KE08-001,2024,GBLM,PFTEDA,0.738
KE08-002,2024,GBLM,PFTEDA,0.746
DO05-001,2024,GBLM,PFTEDA,2.22
DO05-002,2024,GBLM,PFTEDA,1.62
DO18-001,2024,GBLM,PFTEDA,1.37
DO18-002,2024,GBLM,PFTEDA,0.891
DO16-001,2024,GBLM,PFTEDA,1.14
DO16-002,2024,GBLM,PFTEDA,1.32
DO16-003,2024,GBLM,PFTEDA,0.94
WI10-001,2023,FRGB,PFTEDA,0.383
WI10-002,2023,FRGB,PFTEDA,0.433
DU81-001,2024,SSS,PFTRDA,6.2
DU58-002,2024,SSS,PFTRDA,22.2
DU58-001,2023,SSS,PFTRDA,12.1
DU58-002,2023,SSS,PFTRDA,17.5
BY32-001,2023,SSS,PFTRDA,10.6
BY30-001,2024,SSS,PFTRDA,23.1
BY47-001,2023,SSS,PFTRDA,11.1
CR03-001,2025,LWR,PFTRDA,1.233
BY47-001-002,2024,SSS,PFTRDA,22.6
CR09-001,2025,LWR,PFTRDA,1.961
CR09-002,2025,LWR,PFTRDA,1.781
CRNew-001,2025,LWR,PFTRDA,0.94
BY97-001,2023,SSS,PFTRDA,4.05
BY97-002,2023,SSS,PFTRDA,3.26
BY48-001,2024,SSS,PFTRDA,10.4
BY100-001,2023,SSS,PFTRDA,11.2
BY100-002,2023,SSS,PFTRDA,11.5
BY100-003,2023,SSS,PFTRDA,12.9
BY100-002,2024,SSS,PFTRDA,9.75
AS28-001,2024,AIS,PFTRDA,8.07
AS28-002,2024,AIS,PFTRDA,6.67
AS28-003,2024,AIS,PFTRDA,10
BY94-001,2023,SSS,PFTRDA,7.1
BY94-002,2023,SSS,PFTRDA,7.67
AS71-001,2024,AIS,PFTRDA,32.9
AS71-002,2024,AIS,PFTRDA,34.1
AS71-001,2023,AIS,PFTRDA,20.2
AS108-002,2023,AIS,PFTRDA,9.97
GRNew-001,2025,LWR,PFTRDA,2.213
GRNew-002,2025,LWR,PFTRDA,1.875
AS99-001,2024,AIS,PFTRDA,12.7
AS99-002,2024,AIS,PFTRDA,14.1
AS106-001,2023,AIS,PFTRDA,12.5
AS106-002,2023,AIS,PFTRDA,14.9
AS90-001,2024,AIS,PFTRDA,22.5
AS90-002,2024,AIS,PFTRDA,21.6
GR10-001,2025,LWR,PFTRDA,1.697
GR10-002,2025,LWR,PFTRDA,1.852
RI20-001,2025,LWR,PFTRDA,0.943
AS20-001,2023,AIS,PFTRDA,13.5
AS20-002,2023,AIS,PFTRDA,15.4
IO20-001,2025,LWR,PFTRDA,2.307
IO20-002,2025,LWR,PFTRDA,2.292
IO20-003,2025,LWR,PFTRDA,2.274
IO26-001,2025,LWR,PFTRDA,1.971
IO26-002,2025,LWR,PFTRDA,1.77
IO21-001,2025,LWR,PFTRDA,1.874
IO21-003,2025,LWR,PFTRDA,1.756
JU22-001,2025,MWR,PFTRDA,8.46
JU22-002,2025,MWR,PFTRDA,6.814
JU14-001,2025,MWR,PFTRDA,7.961
SK02-001,2025,LWR,PFTRDA,2.439
SK02-002,2025,LWR,PFTRDA,1.85
AD13-001,2025,MWR,PFTRDA,5.108
AD13-002,2025,MWR,PFTRDA,6.674
AD13-003,2025,MWR,PFTRDA,6.208
WO07-001,2025,MWR,PFTRDA,4.657
WO07-002,2025,MWR,PFTRDA,4.1
MR25-001,2025,MWR,PFTRDA,4.088
MR25-002,2025,MWR,PFTRDA,3.098
LI30-001,2025,MWR,PFTRDA,5.437
LI30-002,2025,MWR,PFTRDA,5.715
LI24-001,2025,MWR,PFTRDA,6.865
LI31-001,2025,MWR,PFTRDA,8.528
LI31-002,2025,MWR,PFTRDA,6.705
LI47-001,2025,MWR,PFTRDA,6.687
LI47-002,2025,MWR,PFTRDA,4.961
DA07-001,2025,LWR,PFTRDA,1.133
DA07-002,2025,LWR,PFTRDA,0.762
DA07-003,2025,LWR,PFTRDA,1.101
PT04-001,2025,MWR,PFTRDA,3.666
PT04-002,2025,MWR,PFTRDA,3.638
CO03-001,2025,MWR,PFTRDA,3.856
CO03-002,2025,MWR,PFTRDA,3.762
ON07-001,2025,UPWR,PFTRDA,0.612
ON138-001,2025,UPWR,PFTRDA,0.549
ON138-002,2025,UPWR,PFTRDA,0.59
ON31-001,2025,MWR,PFTRDA,1.485
ON31-002,2025,MWR,PFTRDA,1.684
WI09-001,2023,FRGB,PFTRDA,1.76
WI09-002,2023,FRGB,PFTRDA,1.95
OU06-001,2023,FRGB,PFTRDA,0.975
OU13-001,2023,FRGB,PFTRDA,1.58
BR17-001,2023,FRGB,PFTRDA,2.34
BR17-002,2023,FRGB,PFTRDA,3.88
BR09-001,2023,FRGB,PFTRDA,6.76
BR09-002,2023,FRGB,PFTRDA,2.31
BR12-001,2024,FRGB,PFTRDA,2.32
BR12-001,2023,FRGB,PFTRDA,2.78
BR11-001,2024,FRGB,PFTRDA,4.84
BR11-002,2024,FRGB,PFTRDA,5.31
